"","X4","X5","X6","X7","X8","X9","Page","Country","Platform","Date","Visit","dayOfTheWeek","month"
"1548","喬爾·金納曼_zh","wikipedia","org_all-access_spider","喬爾·金納曼_zh","wikipedia","org_all-access_spider","喬爾·金納曼_zh","zh","spider",2015-07-01,0,"Wed",7
"1549","紅衣小女孩_(電影)_zh","wikipedia","org_all-access_spider","紅衣小女孩_(電影)_zh","wikipedia","org_all-access_spider","紅衣小女孩_(電影)_zh","zh","spider",2015-07-01,2,"Wed",7
"1550","秋分_zh","wikipedia","org_all-access_spider","秋分_zh","wikipedia","org_all-access_spider","秋分_zh","zh","spider",2015-07-01,11,"Wed",7
"1551","命运石之门_zh","wikipedia","org_all-access_spider","命运石之门_zh","wikipedia","org_all-access_spider","命运石之门_zh","zh","spider",2015-07-01,2,"Wed",7
"1552","劉林_zh","wikipedia","org_all-access_spider","劉林_zh","wikipedia","org_all-access_spider","劉林_zh","zh","spider",2015-07-01,1,"Wed",7
"1553","言承旭_zh","wikipedia","org_all-access_spider","言承旭_zh","wikipedia","org_all-access_spider","言承旭_zh","zh","spider",2015-07-01,53,"Wed",7
"1554","汪東城_zh","wikipedia","org_all-access_spider","汪東城_zh","wikipedia","org_all-access_spider","汪東城_zh","zh","spider",2015-07-01,3,"Wed",7
"1555","包青天_(1993年電視劇)_zh","wikipedia","org_all-access_spider","包青天_(1993年電視劇)_zh","wikipedia","org_all-access_spider","包青天_(1993年電視劇)_zh","zh","spider",2015-07-01,1,"Wed",7
"1556","孔曉振_zh","wikipedia","org_all-access_spider","孔曉振_zh","wikipedia","org_all-access_spider","孔曉振_zh","zh","spider",2015-07-01,9,"Wed",7
"1557","文成文明皇后_zh","wikipedia","org_all-access_spider","文成文明皇后_zh","wikipedia","org_all-access_spider","文成文明皇后_zh","zh","spider",2015-07-01,0,"Wed",7
"1558","丹麦女孩_zh","wikipedia","org_all-access_spider","丹麦女孩_zh","wikipedia","org_all-access_spider","丹麦女孩_zh","zh","spider",2015-07-01,1,"Wed",7
"1559","招魂_(电影)_zh","wikipedia","org_all-access_spider","招魂_(电影)_zh","wikipedia","org_all-access_spider","招魂_(电影)_zh","zh","spider",2015-07-01,1,"Wed",7
"1560","復仇者_zh","wikipedia","org_all-access_spider","復仇者_zh","wikipedia","org_all-access_spider","復仇者_zh","zh","spider",2015-07-01,4,"Wed",7
"1561","郭晉安_zh","wikipedia","org_all-access_spider","郭晉安_zh","wikipedia","org_all-access_spider","郭晉安_zh","zh","spider",2015-07-01,55,"Wed",7
"1562","周瑜_zh","wikipedia","org_all-access_spider","周瑜_zh","wikipedia","org_all-access_spider","周瑜_zh","zh","spider",2015-07-01,22,"Wed",7
"1563","畢·彼特_zh","wikipedia","org_all-access_spider","畢·彼特_zh","wikipedia","org_all-access_spider","畢·彼特_zh","zh","spider",2015-07-01,11,"Wed",7
"1564","李家鼎_zh","wikipedia","org_all-access_spider","李家鼎_zh","wikipedia","org_all-access_spider","李家鼎_zh","zh","spider",2015-07-01,34,"Wed",7
"1565","唐代宗_zh","wikipedia","org_all-access_spider","唐代宗_zh","wikipedia","org_all-access_spider","唐代宗_zh","zh","spider",2015-07-01,1,"Wed",7
"1566","孔子_zh","wikipedia","org_all-access_spider","孔子_zh","wikipedia","org_all-access_spider","孔子_zh","zh","spider",2015-07-01,11,"Wed",7
"1567","林智妍_zh","wikipedia","org_all-access_spider","林智妍_zh","wikipedia","org_all-access_spider","林智妍_zh","zh","spider",2015-07-01,22,"Wed",7
"1568","尼古拉·特斯拉_zh","wikipedia","org_all-access_spider","尼古拉·特斯拉_zh","wikipedia","org_all-access_spider","尼古拉·特斯拉_zh","zh","spider",2015-07-01,3,"Wed",7
"1569","地獄廚房_(美國節目)_zh","wikipedia","org_all-access_spider","地獄廚房_(美國節目)_zh","wikipedia","org_all-access_spider","地獄廚房_(美國節目)_zh","zh","spider",2015-07-01,3,"Wed",7
"1570","糯康_zh","wikipedia","org_all-access_spider","糯康_zh","wikipedia","org_all-access_spider","糯康_zh","zh","spider",2015-07-01,3,"Wed",7
"1571","傑森·史塔森_zh","wikipedia","org_all-access_spider","傑森·史塔森_zh","wikipedia","org_all-access_spider","傑森·史塔森_zh","zh","spider",2015-07-01,11,"Wed",7
"1572","大麻_(藥用)_zh","wikipedia","org_all-access_spider","大麻_(藥用)_zh","wikipedia","org_all-access_spider","大麻_(藥用)_zh","zh","spider",2015-07-01,24,"Wed",7
"1573","颱風海燕_(2013年)_zh","wikipedia","org_all-access_spider","颱風海燕_(2013年)_zh","wikipedia","org_all-access_spider","颱風海燕_(2013年)_zh","zh","spider",2015-07-01,14,"Wed",7
"1574","咖啡王子1號店_zh","wikipedia","org_all-access_spider","咖啡王子1號店_zh","wikipedia","org_all-access_spider","咖啡王子1號店_zh","zh","spider",2015-07-01,15,"Wed",7
"1575","宋承憲_zh","wikipedia","org_all-access_spider","宋承憲_zh","wikipedia","org_all-access_spider","宋承憲_zh","zh","spider",2015-07-01,0,"Wed",7
"1576","宋仲基_zh","wikipedia","org_all-access_spider","宋仲基_zh","wikipedia","org_all-access_spider","宋仲基_zh","zh","spider",2015-07-01,4,"Wed",7
"1577","低体温症_zh","wikipedia","org_all-access_spider","低体温症_zh","wikipedia","org_all-access_spider","低体温症_zh","zh","spider",2015-07-01,6,"Wed",7
"1578","艾美莉·克拉克_zh","wikipedia","org_all-access_spider","艾美莉·克拉克_zh","wikipedia","org_all-access_spider","艾美莉·克拉克_zh","zh","spider",2015-07-01,28,"Wed",7
"1579","基努·里维斯_zh","wikipedia","org_all-access_spider","基努·里维斯_zh","wikipedia","org_all-access_spider","基努·里维斯_zh","zh","spider",2015-07-01,7,"Wed",7
"1580","金田一少年之事件簿_(電視劇)_zh","wikipedia","org_all-access_spider","金田一少年之事件簿_(電視劇)_zh","wikipedia","org_all-access_spider","金田一少年之事件簿_(電視劇)_zh","zh","spider",2015-07-01,3,"Wed",7
"1581","诺贝尔奖_zh","wikipedia","org_all-access_spider","诺贝尔奖_zh","wikipedia","org_all-access_spider","诺贝尔奖_zh","zh","spider",2015-07-01,7,"Wed",7
"1582","閻奕格_zh","wikipedia","org_all-access_spider","閻奕格_zh","wikipedia","org_all-access_spider","閻奕格_zh","zh","spider",2015-07-01,3,"Wed",7
"1583","鍾嘉欣_zh","wikipedia","org_all-access_spider","鍾嘉欣_zh","wikipedia","org_all-access_spider","鍾嘉欣_zh","zh","spider",2015-07-01,72,"Wed",7
"1584","Seventeen_(組合)_zh","wikipedia","org_all-access_spider","Seventeen_(組合)_zh","wikipedia","org_all-access_spider","Seventeen_(組合)_zh","zh","spider",2015-07-01,48,"Wed",7
"1585","陳以真_zh","wikipedia","org_all-access_spider","陳以真_zh","wikipedia","org_all-access_spider","陳以真_zh","zh","spider",2015-07-01,27,"Wed",7
"1586","灣生_zh","wikipedia","org_all-access_spider","灣生_zh","wikipedia","org_all-access_spider","灣生_zh","zh","spider",2015-07-01,3,"Wed",7
"1587","大甲媽祖遶境進香活動_zh","wikipedia","org_all-access_spider","大甲媽祖遶境進香活動_zh","wikipedia","org_all-access_spider","大甲媽祖遶境進香活動_zh","zh","spider",2015-07-01,12,"Wed",7
"1588","謝震廷_zh","wikipedia","org_all-access_spider","謝震廷_zh","wikipedia","org_all-access_spider","謝震廷_zh","zh","spider",2015-07-01,12,"Wed",7
"1589","任容萱_zh","wikipedia","org_all-access_spider","任容萱_zh","wikipedia","org_all-access_spider","任容萱_zh","zh","spider",2015-07-01,8,"Wed",7
"1590","劉佩玥_zh","wikipedia","org_all-access_spider","劉佩玥_zh","wikipedia","org_all-access_spider","劉佩玥_zh","zh","spider",2015-07-01,29,"Wed",7
"1591","黄安_zh","wikipedia","org_all-access_spider","黄安_zh","wikipedia","org_all-access_spider","黄安_zh","zh","spider",2015-07-01,2,"Wed",7
"1592","郭靖_zh","wikipedia","org_all-access_spider","郭靖_zh","wikipedia","org_all-access_spider","郭靖_zh","zh","spider",2015-07-01,3,"Wed",7
"1593","JoJo的奇妙冒险_zh","wikipedia","org_all-access_spider","JoJo的奇妙冒险_zh","wikipedia","org_all-access_spider","JoJo的奇妙冒险_zh","zh","spider",2015-07-01,4,"Wed",7
"1594","陳冠希_zh","wikipedia","org_all-access_spider","陳冠希_zh","wikipedia","org_all-access_spider","陳冠希_zh","zh","spider",2015-07-01,48,"Wed",7
"1595","翁啟惠_zh","wikipedia","org_all-access_spider","翁啟惠_zh","wikipedia","org_all-access_spider","翁啟惠_zh","zh","spider",2015-07-01,1,"Wed",7
"1596","怪獸與牠們的產地_zh","wikipedia","org_all-access_spider","怪獸與牠們的產地_zh","wikipedia","org_all-access_spider","怪獸與牠們的產地_zh","zh","spider",2015-07-01,5,"Wed",7
"1597","王子_(音樂家)_zh","wikipedia","org_all-access_spider","王子_(音樂家)_zh","wikipedia","org_all-access_spider","王子_(音樂家)_zh","zh","spider",2015-07-01,44,"Wed",7
"1598","達文西密碼_(電影)_zh","wikipedia","org_all-access_spider","達文西密碼_(電影)_zh","wikipedia","org_all-access_spider","達文西密碼_(電影)_zh","zh","spider",2015-07-01,1,"Wed",7
"1599","卢刚事件_zh","wikipedia","org_all-access_spider","卢刚事件_zh","wikipedia","org_all-access_spider","卢刚事件_zh","zh","spider",2015-07-01,1,"Wed",7
"1600","東日本大震災_zh","wikipedia","org_all-access_spider","東日本大震災_zh","wikipedia","org_all-access_spider","東日本大震災_zh","zh","spider",2015-07-01,11,"Wed",7
"1601","幻視_(漫畫)_zh","wikipedia","org_all-access_spider","幻視_(漫畫)_zh","wikipedia","org_all-access_spider","幻視_(漫畫)_zh","zh","spider",2015-07-01,6,"Wed",7
"1602","林飛帆_zh","wikipedia","org_all-access_spider","林飛帆_zh","wikipedia","org_all-access_spider","林飛帆_zh","zh","spider",2015-07-01,12,"Wed",7
"1603","朴海鎮_zh","wikipedia","org_all-access_spider","朴海鎮_zh","wikipedia","org_all-access_spider","朴海鎮_zh","zh","spider",2015-07-01,13,"Wed",7
"1604","太陽_(歌手)_zh","wikipedia","org_all-access_spider","太陽_(歌手)_zh","wikipedia","org_all-access_spider","太陽_(歌手)_zh","zh","spider",2015-07-01,0,"Wed",7
"1605","吳建豪_zh","wikipedia","org_all-access_spider","吳建豪_zh","wikipedia","org_all-access_spider","吳建豪_zh","zh","spider",2015-07-01,33,"Wed",7
"1606","馬惜珍_zh","wikipedia","org_all-access_spider","馬惜珍_zh","wikipedia","org_all-access_spider","馬惜珍_zh","zh","spider",2015-07-01,36,"Wed",7
"1607","胡耀邦_zh","wikipedia","org_all-access_spider","胡耀邦_zh","wikipedia","org_all-access_spider","胡耀邦_zh","zh","spider",2015-07-01,19,"Wed",7
"1608","魔法少年賈修_zh","wikipedia","org_all-access_spider","魔法少年賈修_zh","wikipedia","org_all-access_spider","魔法少年賈修_zh","zh","spider",2015-07-01,8,"Wed",7
"1609","莊佳容_zh","wikipedia","org_all-access_spider","莊佳容_zh","wikipedia","org_all-access_spider","莊佳容_zh","zh","spider",2015-07-01,1,"Wed",7
"1610","嫁妝_(電視劇)_zh","wikipedia","org_all-access_spider","嫁妝_(電視劇)_zh","wikipedia","org_all-access_spider","嫁妝_(電視劇)_zh","zh","spider",2015-07-01,122,"Wed",7
"1611","温家宝_zh","wikipedia","org_all-access_spider","温家宝_zh","wikipedia","org_all-access_spider","温家宝_zh","zh","spider",2015-07-01,95,"Wed",7
"1612","神奇寶貝鑽石&珍珠_zh","wikipedia","org_all-access_spider","神奇寶貝鑽石&珍珠_zh","wikipedia","org_all-access_spider","神奇寶貝鑽石&珍珠_zh","zh","spider",2015-07-01,3,"Wed",7
"1613","大谷翔平_zh","wikipedia","org_all-access_spider","大谷翔平_zh","wikipedia","org_all-access_spider","大谷翔平_zh","zh","spider",2015-07-01,2,"Wed",7
"1614","單立文_zh","wikipedia","org_all-access_spider","單立文_zh","wikipedia","org_all-access_spider","單立文_zh","zh","spider",2015-07-01,24,"Wed",7
"1615","曹長青_zh","wikipedia","org_all-access_spider","曹長青_zh","wikipedia","org_all-access_spider","曹長青_zh","zh","spider",2015-07-01,20,"Wed",7
"1616","数学符号表_zh","wikipedia","org_all-access_spider","数学符号表_zh","wikipedia","org_all-access_spider","数学符号表_zh","zh","spider",2015-07-01,2,"Wed",7
"1617","高雄市_zh","wikipedia","org_all-access_spider","高雄市_zh","wikipedia","org_all-access_spider","高雄市_zh","zh","spider",2015-07-01,16,"Wed",7
"1618","韩国电视剧列表_zh","wikipedia","org_all-access_spider","韩国电视剧列表_zh","wikipedia","org_all-access_spider","韩国电视剧列表_zh","zh","spider",2015-07-01,36,"Wed",7
"1619","太陽花學運_zh","wikipedia","org_all-access_spider","太陽花學運_zh","wikipedia","org_all-access_spider","太陽花學運_zh","zh","spider",2015-07-01,20,"Wed",7
"1620","神谷浩史_zh","wikipedia","org_all-access_spider","神谷浩史_zh","wikipedia","org_all-access_spider","神谷浩史_zh","zh","spider",2015-07-01,1,"Wed",7
"1621","我們這一家_zh","wikipedia","org_all-access_spider","我們這一家_zh","wikipedia","org_all-access_spider","我們這一家_zh","zh","spider",2015-07-01,27,"Wed",7
"1622","顺治帝_zh","wikipedia","org_all-access_spider","顺治帝_zh","wikipedia","org_all-access_spider","顺治帝_zh","zh","spider",2015-07-01,8,"Wed",7
"1623","天宫二号_zh","wikipedia","org_all-access_spider","天宫二号_zh","wikipedia","org_all-access_spider","天宫二号_zh","zh","spider",2015-07-01,0,"Wed",7
"1624","沒關係，是愛情啊_zh","wikipedia","org_all-access_spider","沒關係，是愛情啊_zh","wikipedia","org_all-access_spider","沒關係，是愛情啊_zh","zh","spider",2015-07-01,9,"Wed",7
"1625","极限特工_zh","wikipedia","org_all-access_spider","极限特工_zh","wikipedia","org_all-access_spider","极限特工_zh","zh","spider",2015-07-01,1,"Wed",7
"1626","愚人节_zh","wikipedia","org_all-access_spider","愚人节_zh","wikipedia","org_all-access_spider","愚人节_zh","zh","spider",2015-07-01,6,"Wed",7
"1627","纸牌屋_zh","wikipedia","org_all-access_spider","纸牌屋_zh","wikipedia","org_all-access_spider","纸牌屋_zh","zh","spider",2015-07-01,22,"Wed",7
"1628","里约热内卢_zh","wikipedia","org_all-access_spider","里约热内卢_zh","wikipedia","org_all-access_spider","里约热内卢_zh","zh","spider",2015-07-01,23,"Wed",7
"1629","民主進步黨_zh","wikipedia","org_all-access_spider","民主進步黨_zh","wikipedia","org_all-access_spider","民主進步黨_zh","zh","spider",2015-07-01,14,"Wed",7
"1630","大眼睛_zh","wikipedia","org_all-access_spider","大眼睛_zh","wikipedia","org_all-access_spider","大眼睛_zh","zh","spider",2015-07-01,2,"Wed",7
"1631","以色列_zh","wikipedia","org_all-access_spider","以色列_zh","wikipedia","org_all-access_spider","以色列_zh","zh","spider",2015-07-01,197,"Wed",7
"1632","元朝_zh","wikipedia","org_all-access_spider","元朝_zh","wikipedia","org_all-access_spider","元朝_zh","zh","spider",2015-07-01,37,"Wed",7
"1633","高血壓_zh","wikipedia","org_all-access_spider","高血壓_zh","wikipedia","org_all-access_spider","高血壓_zh","zh","spider",2015-07-01,6,"Wed",7
"1634","正教會_zh","wikipedia","org_all-access_spider","正教會_zh","wikipedia","org_all-access_spider","正教會_zh","zh","spider",2015-07-01,13,"Wed",7
"1635","姜河那_zh","wikipedia","org_all-access_spider","姜河那_zh","wikipedia","org_all-access_spider","姜河那_zh","zh","spider",2015-07-01,15,"Wed",7
"1636","奥林匹克运动会_zh","wikipedia","org_all-access_spider","奥林匹克运动会_zh","wikipedia","org_all-access_spider","奥林匹克运动会_zh","zh","spider",2015-07-01,10,"Wed",7
"1637","天海翼_zh","wikipedia","org_all-access_spider","天海翼_zh","wikipedia","org_all-access_spider","天海翼_zh","zh","spider",2015-07-01,2,"Wed",7
"1638","牽手_(2011年電視劇)_zh","wikipedia","org_all-access_spider","牽手_(2011年電視劇)_zh","wikipedia","org_all-access_spider","牽手_(2011年電視劇)_zh","zh","spider",2015-07-01,4,"Wed",7
"1639","乙武洋匡_zh","wikipedia","org_all-access_spider","乙武洋匡_zh","wikipedia","org_all-access_spider","乙武洋匡_zh","zh","spider",2015-07-01,7,"Wed",7
"1640","鷹眼_(漫畫)_zh","wikipedia","org_all-access_spider","鷹眼_(漫畫)_zh","wikipedia","org_all-access_spider","鷹眼_(漫畫)_zh","zh","spider",2015-07-01,1,"Wed",7
"1641","杜淳_zh","wikipedia","org_all-access_spider","杜淳_zh","wikipedia","org_all-access_spider","杜淳_zh","zh","spider",2015-07-01,11,"Wed",7
"1642","鄭村棋_zh","wikipedia","org_all-access_spider","鄭村棋_zh","wikipedia","org_all-access_spider","鄭村棋_zh","zh","spider",2015-07-01,0,"Wed",7
"1643","楊晴_zh","wikipedia","org_all-access_spider","楊晴_zh","wikipedia","org_all-access_spider","楊晴_zh","zh","spider",2015-07-01,25,"Wed",7
"1644","王喜_zh","wikipedia","org_all-access_spider","王喜_zh","wikipedia","org_all-access_spider","王喜_zh","zh","spider",2015-07-01,30,"Wed",7
"1645","馬澄發_zh","wikipedia","org_all-access_spider","馬澄發_zh","wikipedia","org_all-access_spider","馬澄發_zh","zh","spider",2015-07-01,0,"Wed",7
"1646","江蕙_zh","wikipedia","org_all-access_spider","江蕙_zh","wikipedia","org_all-access_spider","江蕙_zh","zh","spider",2015-07-01,4,"Wed",7
"1647","夜行書生_zh","wikipedia","org_all-access_spider","夜行書生_zh","wikipedia","org_all-access_spider","夜行書生_zh","zh","spider",2015-07-01,7,"Wed",7
"1648","朱千雪_zh","wikipedia","org_all-access_spider","朱千雪_zh","wikipedia","org_all-access_spider","朱千雪_zh","zh","spider",2015-07-01,68,"Wed",7
"1649","草榴社区_zh","wikipedia","org_all-access_spider","草榴社区_zh","wikipedia","org_all-access_spider","草榴社区_zh","zh","spider",2015-07-01,214,"Wed",7
"1650","珍珠港事件_zh","wikipedia","org_all-access_spider","珍珠港事件_zh","wikipedia","org_all-access_spider","珍珠港事件_zh","zh","spider",2015-07-01,25,"Wed",7
"1651","吳思瑤_zh","wikipedia","org_all-access_spider","吳思瑤_zh","wikipedia","org_all-access_spider","吳思瑤_zh","zh","spider",2015-07-01,25,"Wed",7
